fold,seed,split,timestamp,action,decision_eligible,decision_schedule_kind,decision_every_bars,decision_anchor,decision_session,reward,gross_return,net_return,one_way_turnover,cost,execution_risk_status,execution_risk_forecast_available,execution_risk_observations,pretrade_risk_forecast_annualized,executed_risk_forecast_annualized,execution_risk_ceiling_annualized,risk_rebalance_override,execution_reason,gross_exposure,proposed_one_way_turnover,constraint_rebalance_override,constraint_repair_one_way,executed_constraint_maximum_error
fold-2,29,test,2025-06-18,intraday,True,every-bars,1,dataset-start,dataset,0.015806901589654799,0.016740109731894593,0.015834924717038387,0.45259250742810231,0.00090518501485620457,within_ceiling,True,60,0.086214502601018803,0.1194376468820086,0.14999999999999999,False,rebalance_threshold_met,1,0.45259250742810231,False,0,0
fold-2,29,test,2025-06-19,balanced,True,every-bars,1,dataset-start,dataset,-0.0037145430602696368,-0.003150734504258239,-0.0037135503474780046,0.28140792160988287,0.00056281584321976575,within_ceiling,True,60,0.12100202597804607,0.09936115272405445,0.14999999999999999,False,rebalance_threshold_met,1,0.28140792160988287,False,0,0
fold-2,29,test,2025-06-20,intraday,True,every-bars,1,dataset-start,dataset,0.015271575483954915,0.016873986591951037,0.015300048626305449,0.78696898282279448,0.001573937965645589,within_ceiling,True,60,0.09966081699596635,0.093184658184601254,0.14999999999999999,False,rebalance_threshold_met,1,0.78696898282279448,False,0,0
fold-2,29,test,2025-06-23,balanced,True,every-bars,1,dataset-start,dataset,-0.0084271566495008575,-0.0068374125762742793,-0.0084224816284270386,0.79253452607637986,0.0015850690521527597,within_ceiling,True,60,0.095860654725380329,0.1011278953025644,0.14999999999999999,False,rebalance_threshold_met,1,0.79253452607637986,False,4.163336342344337e-17,1.1102230246251565e-16
fold-2,29,test,2025-06-24,intraday,True,every-bars,1,dataset-start,dataset,0.017113938775596447,0.017873204100575781,0.017145883918078531,0.36366009124862464,0.00072732018249724924,within_ceiling,True,60,0.098789341210826206,0.083027087687547449,0.14999999999999999,False,rebalance_threshold_met,0.99999999999999989,0.36366009124862464,False,4.163336342344337e-17,1.1102230246251565e-16
fold-2,29,test,2025-06-25,balanced,True,every-bars,1,dataset-start,dataset,0.0018962492504645712,0.0030293409879686515,0.0018971669411467099,0.56608702341097084,0.0011321740468219416,within_ceiling,True,60,0.08933123051987539,0.10660166870273087,0.14999999999999999,False,rebalance_threshold_met,1,0.56608702341097084,False,0,5.5511151231257827e-17
fold-2,29,test,2025-06-26,intraday,True,every-bars,1,dataset-start,dataset,0.0075791478821023179,0.0089584250368179366,0.0075871732200163463,0.6856259084007954,0.0013712518168015908,within_ceiling,True,60,0.10324549849844003,0.094690606154047771,0.14999999999999999,False,rebalance_threshold_met,1,0.6856259084007954,False,0,0
fold-2,29,test,2025-06-27,balanced,True,every-bars,1,dataset-start,dataset,0.0071652720351665002,0.0083905811804509817,0.0071723122204210739,0.60913448001495396,0.001218268960029908,within_ceiling,True,60,0.094603262296783786,0.096355063381817097,0.14999999999999999,False,rebalance_threshold_met,1,0.60913448001495396,False,0,5.5511151231257827e-17
fold-2,29,test,2025-06-30,intraday,True,every-bars,1,dataset-start,dataset,0.0048552099244542129,0.0063628817337017919,0.0048592585508499203,0.7518115914259359,0.0015036231828518718,within_ceiling,True,60,0.09665611673887918,0.097468272817411536,0.14999999999999999,False,rebalance_threshold_met,0.99999999999999989,0.7518115914259359,False,0,0
fold-2,29,test,2025-07-01,balanced,True,every-bars,1,dataset-start,dataset,-0.0066604545503052776,-0.0053789825081817294,-0.006657561205022945,0.63928934842060781,0.0012785786968412156,within_ceiling,True,60,0.097367788294999577,0.095428492678842944,0.14999999999999999,False,rebalance_threshold_met,1,0.63928934842060781,False,0,0
fold-2,29,test,2025-07-02,intraday,True,every-bars,1,dataset-start,dataset,0.0076253824451137566,0.0088290454988463277,0.0076331776495558263,0.59793392464525064,0.0011958678492905012,within_ceiling,True,60,0.095748409917341432,0.092063398180554715,0.14999999999999999,False,rebalance_threshold_met,1.0000000000000002,0.59793392464525064,False,4.8572257327350599e-17,5.5511151231257827e-17
fold-2,29,test,2025-07-03,balanced,True,every-bars,1,dataset-start,dataset,-0.00046866721680291154,0.0011633126564655411,-0.00046853188716924226,0.81592227181739163,0.0016318445436347834,within_ceiling,True,60,0.093411673243506729,0.10506331637720744,0.14999999999999999,False,rebalance_threshold_met,1,0.81592227181739163,False,0,2.7755575615628914e-17
fold-2,29,test,2025-07-04,intraday,True,every-bars,1,dataset-start,dataset,0.005844129295359532,0.0073749626835029943,0.0058495683028178379,0.76269719034257821,0.0015253943806851564,within_ceiling,True,60,0.10433428841750268,0.085887749381729397,0.14999999999999999,False,rebalance_threshold_met,1,0.76269719034257821,False,0,0
fold-2,29,test,2025-07-07,balanced,True,every-bars,1,dataset-start,dataset,-0.0076965121211062023,-0.0059199312805208694,-0.0076930075624695934,0.88653814097436212,0.0017730762819487243,within_ceiling,True,60,0.086170860427474127,0.098807955666843209,0.14999999999999999,False,rebalance_threshold_met,1,0.88653814097436212,False,4.5102810375396984e-17,4.8572257327350599e-17
fold-2,29,test,2025-07-08,intraday,True,every-bars,1,dataset-start,dataset,0.01012587732554562,0.011693908155199641,0.010139552074339845,0.77717804042989802,0.0015543560808597959,within_ceiling,True,60,0.099135396703504103,0.10161548454461385,0.14999999999999999,False,rebalance_threshold_met,1,0.77717804042989802,False,0,0
fold-2,29,test,2025-07-09,balanced,True,every-bars,1,dataset-start,dataset,0.00031867499801551113,0.0013641010733966628,0.00031886107518935532,0.52261999910365375,0.0010452399982073075,within_ceiling,True,60,0.10211782232396066,0.10486492027315288,0.14999999999999999,False,rebalance_threshold_met,1,0.52261999910365375,False,4.5102810375396984e-17,5.5511151231257827e-17
fold-2,29,test,2025-07-10,intraday,True,every-bars,1,dataset-start,dataset,0.013081230072312943,0.014278612705970316,0.013101617950393652,0.58849737778833244,0.0011769947555766648,within_ceiling,True,60,0.10428834704054085,0.099784090535436493,0.14999999999999999,False,rebalance_threshold_met,1,0.58849737778833244,False,0,0
fold-2,29,test,2025-07-11,balanced,True,every-bars,1,dataset-start,dataset,-0.001325951143292418,-0.0003118638133386975,-0.0013259414173886111,0.50703880202495677,0.0010140776040499136,within_ceiling,True,60,0.1006172813849914,0.092270665021225079,0.14999999999999999,False,rebalance_threshold_met,1,0.50703880202495677,False,0,0
fold-2,29,test,2025-07-14,intraday,True,every-bars,1,dataset-start,dataset,0.014387360243998559,0.016000040587805957,0.014412960373879704,0.7935401069631266,0.0015870802139262531,within_ceiling,True,60,0.091604687636400797,0.10928143996101924,0.14999999999999999,False,rebalance_threshold_met,1,0.7935401069631266,False,0,0
fold-2,29,test,2025-07-15,balanced,True,every-bars,1,dataset-start,dataset,-0.0030654849147681296,-0.0020774481057667664,-0.0030650533357049143,0.49380261496907407,0.00098760522993814807,within_ceiling,True,60,0.1114775473050514,0.097822722921077132,0.14999999999999999,False,rebalance_threshold_met,1,0.49380261496907407,False,0,0
fold-2,29,test,2025-07-16,intraday,True,every-bars,1,dataset-start,dataset,0.012836458555312324,0.013865709727208377,0.012855684345936244,0.50501269063606657,0.0010100253812721331,within_ceiling,True,60,0.09730071495016511,0.10770363424123348,0.14999999999999999,False,rebalance_threshold_met,1,0.50501269063606657,False,0,2.7755575615628914e-17
fold-2,29,test,2025-07-17,balanced,True,every-bars,1,dataset-start,dataset,0.007127497608490011,0.0086726852210988817,0.0071350191553844373,0.76883303285722238,0.0015376660657144448,within_ceiling,True,60,0.10665505304984403,0.087554337699855322,0.14999999999999999,False,rebalance_threshold_met,1,0.76883303285722238,False,0,1.3877787807814457e-17
fold-2,29,test,2025-07-18,intraday,True,every-bars,1,dataset-start,dataset,0.0071849965608862636,0.0083357278444436776,0.0071919449967559265,0.57189142384387526,0.0011437828476877506,within_ceiling,True,60,0.089056249594957712,0.10173394374646721,0.14999999999999999,False,rebalance_threshold_met,1,0.57189142384387526,False,0,6.9388939039072284e-18
fold-2,29,test,2025-07-21,balanced,True,every-bars,1,dataset-start,dataset,-0.0073672009678201799,-0.0058856909742475826,-0.0073637368319957458,0.73902292887408183,0.0014780458577481636,within_ceiling,True,60,0.10167260614382556,0.089663328521228838,0.14999999999999999,False,rebalance_threshold_met,1,0.73902292887408183,False,4.163336342344337e-17,5.5511151231257827e-17
fold-2,29,test,2025-07-22,intraday,True,every-bars,1,dataset-start,dataset,0.0095016927135015573,0.011208214112696676,0.0095142551198611619,0.84697949641775705,0.0016939589928355141,within_ceiling,True,60,0.090303756695164231,0.095496688072970098,0.14999999999999999,False,rebalance_threshold_met,1,0.84697949641775705,False,4.8572257327350599e-17,5.5511151231257827e-17
fold-2,29,test,2025-07-23,balanced,True,every-bars,1,dataset-start,dataset,-0.0090632407132056458,-0.0077679969702297959,-0.0090572065355126966,0.64460478264145049,0.0012892095652829009,within_ceiling,True,60,0.096529187221762625,0.10042530861434304,0.14999999999999999,False,rebalance_threshold_met,1,0.64460478264145049,False,0,0
fold-2,29,test,2025-07-24,intraday,True,every-bars,1,dataset-start,dataset,0.011958267144011169,0.012701015729225242,0.011974398724066571,0.36330850257933583,0.00072661700515867171,within_ceiling,True,60,0.10192529778603479,0.094427698678795496,0.14999999999999999,False,rebalance_threshold_met,1,0.36330850257933583,False,0,5.5511151231257827e-17
fold-2,29,test,2025-07-25,balanced,True,every-bars,1,dataset-start,dataset,0.014974734494282247,0.016138830247745602,0.015000780678458801,0.56902478464340023,0.0011380495692868006,within_ceiling,True,60,0.096293021070108467,0.090791906553305504,0.14999999999999999,False,rebalance_threshold_met,1,0.56902478464340023,False,0,0
fold-2,29,test,2025-07-28,intraday,True,every-bars,1,dataset-start,dataset,0.010532085544049356,0.011557436989117676,0.010545442979025099,0.50599700504628864,0.0010119940100925772,within_ceiling,True,60,0.094699675032498723,0.08695754593500972,0.14999999999999999,False,rebalance_threshold_met,1,0.50599700504628864,False,4.163336342344337e-17,5.5511151231257827e-17
fold-2,29,test,2025-07-29,balanced,True,every-bars,1,dataset-start,dataset,0.0003261418183559273,0.0018755485904129155,0.00032649358660742731,0.77452750190274411,0.0015490550038054882,within_ceiling,True,60,0.088528061043143633,0.09752428589039662,0.14999999999999999,False,rebalance_threshold_met,1,0.77452750190274411,False,0,5.5511151231257827e-17
fold-2,29,test,2025-07-30,intraday,True,every-bars,1,dataset-start,dataset,0.010607758907981076,0.011229092312234243,0.010620368159396744,0.30436207641874935,0.00060872415283749867,within_ceiling,True,60,0.097277787364478258,0.094536573678757993,0.14999999999999999,False,rebalance_threshold_met,1,0.30436207641874935,False,4.163336342344337e-17,5.5511151231257827e-17
fold-2,29,test,2025-07-31,balanced,True,every-bars,1,dataset-start,dataset,-0.017350952042004507,-0.015335404851078052,-0.017327434577809862,0.9960148633659045,0.001992029726731809,within_ceiling,True,60,0.096302694447109705,0.093046314530165611,0.14999999999999999,False,rebalance_threshold_met,1,0.9960148633659045,False,0,2.7755575615628914e-17
fold-2,29,test,2025-08-01,intraday,True,every-bars,1,dataset-start,dataset,0.013668311108828182,0.014383113641060236,0.013688998504629346,0.34705756821544514,0.00069411513643089027,within_ceiling,True,60,0.1005159425595482,0.089132973577040142,0.14999999999999999,False,rebalance_threshold_met,1,0.34705756821544514,False,0,4.163336342344337e-17
fold-2,29,test,2025-08-04,balanced,True,every-bars,1,dataset-start,dataset,0.0042623933284449264,0.0062537643305443794,0.004266304285275125,0.9937300226346274,0.0019874600452692548,within_ceiling,True,60,0.092955993622079763,0.088522682533756614,0.14999999999999999,False,rebalance_threshold_met,1,0.9937300226346274,False,0,5.5511151231257827e-17
fold-2,29,test,2025-08-05,intraday,True,every-bars,1,dataset-start,dataset,0.011916542981711548,0.01378604997656389,0.01193554849910718,0.9252507387283555,0.0018505014774567107,within_ceiling,True,60,0.088149693176167956,0.090768895028993962,0.14999999999999999,False,rebalance_threshold_met,1,0.9252507387283555,False,0,0
fold-2,29,test,2025-08-06,balanced,True,every-bars,1,dataset-start,dataset,0.00035625010241658938,0.0018036304822700354,0.00035657541070824674,0.72352753578089435,0.0014470550715617887,within_ceiling,True,60,0.092239489778805736,0.10463212111132132,0.14999999999999999,False,rebalance_threshold_met,1,0.72352753578089435,False,0,0
fold-2,29,test,2025-08-07,intraday,True,every-bars,1,dataset-start,dataset,0.016673656096063066,0.018105386279088486,0.016706436597294566,0.69947484089696077,0.0013989496817939217,within_ceiling,True,60,0.10357816120566617,0.10157878992866219,0.14999999999999999,False,rebalance_threshold_met,1,0.69947484089696077,False,0,0
fold-2,29,test,2025-08-08,balanced,True,every-bars,1,dataset-start,dataset,-0.0069546435397415118,-0.0050802590703290318,-0.0069520626365193461,0.93590178309515737,0.0018718035661903147,within_ceiling,True,60,0.10586242686876515,0.10999063011941121,0.14999999999999999,False,rebalance_threshold_met,1,0.93590178309515737,False,0,0
fold-2,47,validation,2025-01-27,intraday,True,every-bars,1,dataset-start,dataset,0.00040535187339232448,0.0014055494303124296,0.00040554943031242963,0.5,0.001,within_ceiling,True,60,0,0.089633056834450983,0.14999999999999999,False,rebalance_threshold_met,1,0.5,False,4.8572257327350599e-17,5.5511151231257827e-17
fold-2,47,validation,2025-01-28,balanced,True,every-bars,1,dataset-start,dataset,0.011169661896161169,0.01273747740665743,0.011185886229229679,0.77579558871387533,0.0015515911774277506,within_ceiling,True,60,0.088940967996582451,0.1028673693588802,0.14999999999999999,False,rebalance_threshold_met,1,0.77579558871387533,False,4.163336342344337e-17,7.6327832942979512e-17
fold-2,47,validation,2025-01-29,intraday,True,every-bars,1,dataset-start,dataset,0.0017461626043046312,0.0028400776861521987,0.0017469692084309692,0.54655423886061472,0.0010931084777212295,within_ceiling,True,60,0.10562922515228233,0.093599514779742543,0.14999999999999999,False,rebalance_threshold_met,1,0.54655423886061472,False,0,0
fold-2,47,validation,2025-01-30,balanced,True,every-bars,1,dataset-start,dataset,0.0037450075817316406,0.0051183761457691459,0.0037476273591685984,0.68537439330027361,0.0013707487866005473,within_ceiling,True,60,0.094258597274477135,0.088915970898567898,0.14999999999999999,False,rebalance_threshold_met,1,0.68537439330027361,False,0,0
fold-2,47,validation,2025-01-31,intraday,True,every-bars,1,dataset-start,dataset,-0.0049976730836964736,-0.0037528017169164742,-0.0049962647316238243,0.62173150735367499,0.0012434630147073501,within_ceiling,True,60,0.089407324949385483,0.08879326185067099,0.14999999999999999,False,rebalance_threshold_met,1.0000000000000002,0.62173150735367499,False,0,2.2204460492503131e-16
fold-2,47,validation,2025-02-03,balanced,True,every-bars,1,dataset-start,dataset,0.015388380179014357,0.0165969844720434,0.015415926168370881,0.59052915183625898,0.0011810583036725181,within_ceiling,True,60,0.089290253012939122,0.10212922629111414,0.14999999999999999,False,rebalance_threshold_met,1,0.59052915183625898,False,0,0
fold-2,47,validation,2025-02-04,intraday,True,every-bars,1,dataset-start,dataset,-0.0043571517612837236,-0.0029449171211084037,-0.0043562845075987037,0.70568369324515012,0.0014113673864903002,within_ceiling,True,60,0.10362482205715932,0.09769628063579526,0.14999999999999999,False,rebalance_threshold_met,1,0.70568369324515012,False,0,0
fold-2,47,validation,2025-02-05,balanced,True,every-bars,1,dataset-start,dataset,0.011348295578400775,0.012977316804180149,0.01136513665354438,0.80609007531788412,0.0016121801506357683,within_ceiling,True,60,0.099047245623397701,0.097750447629635862,0.14999999999999999,False,rebalance_threshold_met,1,0.80609007531788412,False,0,0
fold-2,47,validation,2025-02-06,intraday,True,every-bars,1,dataset-start,dataset,0.0066141950647701864,0.0086121698007804136,0.0066216120116379335,0.99527889457124008,0.0019905577891424801,within_ceiling,True,60,0.1008630972284164,0.094217954550825128,0.14999999999999999,False,rebalance_threshold_met,1,0.99527889457124008,False,0,0
fold-2,47,validation,2025-02-07,balanced,True,every-bars,1,dataset-start,dataset,0.013344334380059901,0.014629604237984418,0.013365736912075906,0.6319336629542559,0.0012638673259085119,within_ceiling,True,60,0.09463728731449117,0.092417971924795242,0.14999999999999999,False,rebalance_threshold_met,1,0.6319336629542559,False,0,0
fold-2,47,validation,2025-02-10,intraday,True,every-bars,1,dataset-start,dataset,0.0048619628978535277,0.0052874596549896888,0.0048647586208138425,0.21135051708792324,0.0004227010341758465,within_ceiling,True,60,0.095943628667944744,0.10206393777136184,0.14999999999999999,False,rebalance_threshold_met,1,0.21135051708792324,False,0,0
fold-2,47,validation,2025-02-11,balanced,True,every-bars,1,dataset-start,dataset,0.01153455714252969,0.01213222014109392,0.011549276219084886,0.29147196100451728,0.0005829439220090346,within_ceiling,True,60,0.10079519049570969,0.091636459972259401,0.14999999999999999,False,rebalance_threshold_met,1,0.29147196100451728,False,0,5.5511151231257827e-17
fold-2,47,validation,2025-02-12,intraday,True,every-bars,1,dataset-start,dataset,-0.0082567469195205315,-0.0066685308454929246,-0.0082522999891568027,0.79188457183193928,0.0015837691436638786,within_ceiling,True,60,0.092519444311263188,0.1135278973037539,0.14999999999999999,False,rebalance_threshold_met,1,0.79188457183193928,False,0,0
fold-2,47,validation,2025-02-13,balanced,True,every-bars,1,dataset-start,dataset,0.011556931670266536,0.01234505273019209,0.011572171702957658,0.38644051361721543,0.00077288102723443086,within_ceiling,True,60,0.11324467830510103,0.095887620302885973,0.14999999999999999,False,rebalance_threshold_met,1,0.38644051361721543,False,4.8572257327350599e-17,5.5511151231257827e-17
fold-2,47,validation,2025-02-14,intraday,True,every-bars,1,dataset-start,dataset,0.00034627024294946987,0.00085990376476055867,0.0003463441863979348,0.25677978918131195,0.00051355957836262387,within_ceiling,True,60,0.098400877609251661,0.10763800697707632,0.14999999999999999,False,rebalance_threshold_met,1,0.25677978918131195,False,4.163336342344337e-17,0
fold-2,47,validation,2025-02-17,balanced,True,every-bars,1,dataset-start,dataset,0.005166708072560559,0.0066367689399899725,0.0051711127427568407,0.73282809861656573,0.0014656561972331314,within_ceiling,True,60,0.10752145296669337,0.081132162733654228,0.14999999999999999,False,rebalance_threshold_met,1,0.73282809861656573,False,0,0
fold-2,47,validation,2025-02-18,intraday,True,every-bars,1,dataset-start,dataset,0.013581962237341778,0.014286860268640166,0.013602373674975342,0.342243296832412,0.000684486593664824,within_ceiling,True,60,0.081801285577009761,0.096479398145303055,0.14999999999999999,False,rebalance_threshold_met,1,0.342243296832412,False,0,0
fold-2,47,validation,2025-02-19,balanced,True,every-bars,1,dataset-start,dataset,0.011768237935126144,0.012886682439617148,0.011784844593556098,0.55091892303052559,0.0011018378460610511,within_ceiling,True,60,0.09889928396390435,0.10436257044305906,0.14999999999999999,False,rebalance_threshold_met,1,0.55091892303052559,False,0,2.7755575615628914e-17
fold-2,47,validation,2025-02-20,intraday,True,every-bars,1,dataset-start,dataset,0.0032113587551237609,0.0046348776971586823,0.0032135069642505228,0.71068536645407976,0.0014213707329081594,within_ceiling,True,60,0.1053230905455618,0.098768085072848427,0.14999999999999999,False,rebalance_threshold_met,0.99999999999999989,0.71068536645407976,False,0,4.163336342344337e-17
fold-2,47,validation,2025-02-21,balanced,True,every-bars,1,dataset-start,dataset,0.0015497911055162711,0.0030210624609708775,0.0015507037873555799,0.7351793368076488,0.0014703586736152976,within_ceiling,True,60,0.09844861905415489,0.084598199589340423,0.14999999999999999,False,rebalance_threshold_met,1,0.7351793368076488,False,0,0
fold-2,47,validation,2025-02-24,intraday,True,every-bars,1,dataset-start,dataset,0.010780495128574156,0.011840378218734769,0.010794514584210425,0.52293181726217219,0.0010458636345243445,within_ceiling,True,60,0.07972771162628417,0.1012281867552504,0.14999999999999999,False,rebalance_threshold_met,1,0.52293181726217219,False,0,0
fold-2,47,validation,2025-02-25,balanced,True,every-bars,1,dataset-start,dataset,0.020418546394665213,0.021952203648695611,0.020466736319168594,0.74273366476350966,0.0014854673295270193,within_ceiling,True,60,0.10306586151661,0.10245881749102495,0.14999999999999999,False,rebalance_threshold_met,1,0.74273366476350966,False,3.4694469519536142e-17,0
fold-2,47,validation,2025-02-26,intraday,True,every-bars,1,dataset-start,dataset,0.0084038967113934243,0.0088832207575945173,0.0084117878724962406,0.23571644254913809,0.00047143288509827617,within_ceiling,True,60,0.11003303982736141,0.10330235364287794,0.14999999999999999,False,rebalance_threshold_met,1,0.23571644254913809,False,6.2450045135165055e-17,1.3877787807814457e-16
fold-2,47,validation,2025-02-27,balanced,True,every-bars,1,dataset-start,dataset,-0.004618523124388459,-0.0035652166023803274,-0.0046172520474462705,0.52601772253297163,0.0010520354450659433,within_ceiling,True,60,0.10417865760774707,0.080818339876168419,0.14999999999999999,False,rebalance_threshold_met,1,0.52601772253297163,False,0,0
fold-2,47,validation,2025-02-28,intraday,True,every-bars,1,dataset-start,dataset,0.01735747193186889,0.019042106383878939,0.017393732113422388,0.82418713522827458,0.0016483742704565493,within_ceiling,True,60,0.081732634943006463,0.10162003556079068,0.14999999999999999,False,rebalance_threshold_met,1,0.82418713522827458,False,0,0
fold-2,47,validation,2025-03-03,balanced,True,every-bars,1,dataset-start,dataset,-0.0075798457849837637,-0.0059537116633394446,-0.0075763011167267452,0.81129472669365021,0.0016225894533873004,within_ceiling,True,60,0.1059141007605537,0.10275629678562509,0.14999999999999999,False,rebalance_threshold_met,1,0.81129472669365021,False,0,0
fold-2,47,validation,2025-03-04,intraday,True,every-bars,1,dataset-start,dataset,0.015416513588390215,0.017053133667373488,0.015445594525177946,0.80376957109777059,0.0016075391421955412,within_ceiling,True,60,0.10317066946760112,0.09471646431847007,0.14999999999999999,False,rebalance_threshold_met,1,0.80376957109777059,False,0,5.5511151231257827e-17
fold-2,47,validation,2025-03-05,balanced,True,every-bars,1,dataset-start,dataset,-0.0054792351697610991,-0.0034923831849953506,-0.0054780154957300153,0.99281615536733236,0.0019856323107346648,within_ceiling,True,60,0.099846997263718568,0.098089167666262911,0.14999999999999999,False,rebalance_threshold_met,1,0.99281615536733236,False,0,0
fold-2,47,validation,2025-03-06,intraday,True,every-bars,1,dataset-start,dataset,0.011325585905838877,0.012751350010595523,0.011341845598548148,0.7047522060236876,0.0014095044120473752,within_ceiling,True,60,0.097692897365540002,0.091748225660771482,0.14999999999999999,False,rebalance_threshold_met,0.99999999999999989,0.7047522060236876,False,0,2.7755575615628914e-17
fold-2,47,validation,2025-03-07,balanced,True,every-bars,1,dataset-start,dataset,-0.0024895146004288815,-0.00050258304838727555,-0.0024894893414568291,0.99345314653477668,0.0019869062930695535,within_ceiling,True,60,0.093648207681940016,0.090518560326746961,0.14999999999999999,False,rebalance_threshold_met,1,0.99345314653477668,False,4.163336342344337e-17,9.0205620750793969e-17
fold-2,47,validation,2025-03-10,intraday,True,every-bars,1,dataset-start,dataset,0.0093143566089160731,0.010798395444785835,0.0093260171433342705,0.73618915072578206,0.0014723783014515641,within_ceiling,True,60,0.089261946091618263,0.091527491962125271,0.14999999999999999,False,rebalance_threshold_met,0.99999999999999989,0.73618915072578206,False,4.8572257327350599e-17,0
fold-2,47,validation,2025-03-11,balanced,True,every-bars,1,dataset-start,dataset,-0.015601048740780764,-0.014157762915249625,-0.015581004515704322,0.71162080022734842,0.0014232416004546968,within_ceiling,True,60,0.091602087369870328,0.10540456640537504,0.14999999999999999,False,rebalance_threshold_met,1,0.71162080022734842,False,0,8.3266726846886741e-17
fold-2,47,validation,2025-03-12,intraday,True,every-bars,1,dataset-start,dataset,0.010491168020226012,0.012197991463060448,0.010506047119799302,0.84597217163057314,0.0016919443432611462,within_ceiling,True,60,0.11080492950089557,0.095525885884888098,0.14999999999999999,False,rebalance_threshold_met,1,0.84597217163057314,False,4.163336342344337e-17,4.8572257327350599e-17
fold-2,47,validation,2025-03-13,balanced,True,every-bars,1,dataset-start,dataset,0.0063138059654105601,0.0072741912285106056,0.0063190973512134542,0.47754693864857556,0.00095509387729715112,within_ceiling,True,60,0.097737964346859635,0.10185813645392044,0.14999999999999999,False,rebalance_threshold_met,1,0.47754693864857556,False,0,5.5511151231257827e-17
fold-2,47,validation,2025-03-14,intraday,True,every-bars,1,dataset-start,dataset,0.012881394658737283,0.014267398883007263,0.012901750525825966,0.68282417859064837,0.0013656483571812966,within_ceiling,True,60,0.10214329613087961,0.10165134516671312,0.14999999999999999,False,rebalance_threshold_met,0.99999999999999989,0.68282417859064837,False,4.8572257327350599e-17,2.7755575615628914e-17
fold-2,47,validation,2025-03-17,balanced,True,every-bars,1,dataset-start,dataset,-0.0029037279457657596,-0.00091871558066071142,-0.0029036435419339448,0.99246398063661678,0.0019849279612732334,within_ceiling,True,60,0.1042396329989122,0.10161621775384891,0.14999999999999999,False,rebalance_threshold_met,1,0.99246398063661678,False,0,0
fold-2,47,validation,2025-03-18,intraday,True,every-bars,1,dataset-start,dataset,0.015484965864693615,0.016709775620135252,0.015512887524821143,0.5984440476570545,0.0011968880953141089,within_ceiling,True,60,0.10080286739436614,0.10666780485151368,0.14999999999999999,False,rebalance_threshold_met,1,0.5984440476570545,False,0,5.5511151231257827e-17
fold-2,47,validation,2025-03-19,balanced,True,every-bars,1,dataset-start,dataset,-0.0040515805606228623,-0.0029297628411642115,-0.0040507222095923154,0.56047968421405203,0.0011209593684281041,within_ceiling,True,60,0.11039148625298165,0.076218373072234488,0.14999999999999999,False,rebalance_threshold_met,1,0.56047968421405203,False,0,0
fold-2,47,validation,2025-03-20,intraday,True,every-bars,1,dataset-start,dataset,0.010622118359817493,0.012287500315527189,0.010637216626217902,0.8251418446546438,0.0016502836893092876,within_ceiling,True,60,0.076972727830318832,0.10497939329392415,0.14999999999999999,False,rebalance_threshold_met,1,0.8251418446546438,False,0,0
fold-2,47,validation,2025-03-21,balanced,True,every-bars,1,dataset-start,dataset,0.0032983714815785093,0.0045584010125638771,0.0033004493835576435,0.62897581450311668,0.0012579516290062334,within_ceiling,True,60,0.10513847414650151,0.098671695395529488,0.14999999999999999,False,rebalance_threshold_met,1,0.62897581450311668,False,0,2.7755575615628914e-17
fold-2,47,validation,2025-03-24,intraday,True,every-bars,1,dataset-start,dataset,0.01115176941266262,0.012190443563769471,0.011166630104090764,0.51190672983935359,0.0010238134596787071,within_ceiling,True,60,0.097381491407712614,0.087780241050429961,0.14999999999999999,False,rebalance_threshold_met,1,0.51190672983935359,False,0,0
fold-2,47,validation,2025-03-25,balanced,True,every-bars,1,dataset-start,dataset,-0.0045366240635959544,-0.0029452486656234567,-0.0045357566146257185,0.79525397450113078,0.0015905079490022614,within_ceiling,True,60,0.08873487809153166,0.10450125145313205,0.14999999999999999,False,rebalance_threshold_met,1,0.79525397450113078,False,0,0
fold-2,47,validation,2025-03-26,intraday,True,every-bars,1,dataset-start,dataset,0.0054953179653187195,0.0070369367888902471,0.0055002698132558033,0.76833348781722177,0.0015366669756344436,within_ceiling,True,60,0.10289359408154283,0.10072981282223809,0.14999999999999999,False,rebalance_threshold_met,1,0.76833348781722177,False,0,0
fold-2,47,validation,2025-03-27,balanced,True,every-bars,1,dataset-start,dataset,0.0068972351250062057,0.0076866139897737353,0.0069031435284689843,0.39173523065237559,0.00078347046130475121,within_ceiling,True,60,0.10017520383254941,0.12109269038315854,0.14999999999999999,False,rebalance_threshold_met,0.99999999999999989,0.39173523065237559,False,0,0
fold-2,47,validation,2025-03-28,intraday,True,every-bars,1,dataset-start,dataset,0.0057466444796269479,0.0069209743963146069,0.005751434468286392,0.58476996401410719,0.0011695399280282144,within_ceiling,True,60,0.12125348184919343,0.085543332632651611,0.14999999999999999,False,rebalance_threshold_met,0.99999999999999989,0.58476996401410719,False,0,1.3877787807814457e-17
fold-2,47,validation,2025-03-31,balanced,True,every-bars,1,dataset-start,dataset,0.0085078703680788251,0.010512282196679289,0.0085189211757770878,0.99668051045110029,0.0019933610209022005,within_ceiling,True,60,0.085706599293880276,0.095823829574432529,0.14999999999999999,False,rebalance_threshold_met,1,0.99668051045110029,False,0,0
