timestamp,gross_return,net_return,benchmark_return,one_way_turnover,traded_notional,cost,gross_exposure,net_exposure,cash_weight,max_abs_weight,concentration_hhi,rebalanced,decision_eligible,decision_schedule_kind,decision_every_bars,decision_anchor,decision_session,execution_reason,execution_risk_status,execution_risk_forecast_available,execution_risk_observations,pretrade_risk_forecast_annualized,proposed_risk_forecast_pre_annualized,proposed_risk_forecast_post_annualized,executed_risk_forecast_annualized,execution_risk_ceiling_annualized,proposed_runtime_risk_scale,execution_risk_repair_scale,proposed_one_way_turnover,ordinary_rebalance,risk_rebalance_override,constraint_rebalance_override,constraint_repair_one_way,executed_constraint_maximum_error,max_participation,mean_participation
2025-04-09,0.0036866698887867426,0.0030733123152092588,-0.00095850744502740137,0.306678786788742,0.61335757357748399,0.00061335757357748393,1,0,0,0.29999999999999999,0.22021260050093572,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.084633905082618921,0.077415470146275145,0.077415470146275145,0.077415470146275145,0.14999999999999999,1,1,0.306678786788742,True,False,False,0,0,0.0037237536521095562,0.0015230912880764716
2025-04-10,0.0019219935279437854,0.0015586414062063703,0.00028770679034776704,0.1816760608687075,0.36335212173741499,0.00036335212173741496,1,0,0,0.29999999999999999,0.25528794906942087,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.077262308375919367,0.091249866928236639,0.091249866928236639,0.091249866928236639,0.14999999999999999,1,1,0.1816760608687075,True,False,False,0,0,0.0029175754623642978,0.00099148229336039903
2025-04-11,-0.0096528152663210541,-0.010247592332935311,0.0013176713600263064,0.29738853330712878,0.59477706661425755,0.00059477706661425762,1,0,0,0.29999999999999999,0.22916487069229172,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.090909796650554098,0.097071808168441784,0.097071808168441784,0.097071808168441784,0.14999999999999999,1,1,0.29738853330712878,True,False,False,0,0,0.0047798981196008113,0.001514375563790316
2025-04-14,-0.0035440184479455508,-0.0037586716371244382,0.00038915098342220028,0.10732659458944374,0.21465318917888748,0.00021465318917888746,1,0,0,0.29999999999999999,0.24249887711752341,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.099993944992145728,0.10126718160110545,0.10126718160110545,0.10126718160110545,0.14999999999999999,1,1,0.10732659458944374,True,False,False,0,0,0.0027040124462528003,0.00077126343835600406
2025-04-15,0.0038978887414243667,0.0032236568293900793,0.00035690355350738895,0.33711595601714378,0.67423191203428756,0.00067423191203428757,1,8.3266726846886741e-17,0,0.2934132215979216,0.25420515109425984,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10217535558174087,0.098450246169804786,0.098450246169804786,0.098450246169804786,0.14999999999999999,1,1,0.33711595601714378,True,False,False,4.163336342344337e-17,0,0.0045278383490620485,0.0019236406567464568
2025-04-16,-0.018363409847414091,-0.018665481115840959,-4.9832200259466121e-05,0.15103563421343363,0.30207126842686727,0.00030207126842686727,1,0,0,0.29999999999999999,0.26000000000000001,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.09786364146818062,0.090295073302317133,0.090295073302317133,0.090295073302317133,0.14999999999999999,1,1,0.15103563421343363,True,False,False,0,0,0.0011545798955616229,0.00039255327786423674
2025-04-17,-0.0021827856199978894,-0.0032541813628242308,0.0020220612521594425,0.53569787141317071,1.0713957428263414,0.0010713957428263414,1,0,0,0.28416468065412875,0.21415574016271016,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.099415174719539895,0.099641015067980038,0.099641015067980038,0.099641015067980038,0.14999999999999999,1,1,0.53569787141317071,True,False,False,0,0,0.0017468675063829783,0.00078016029844098515
2025-04-18,0.005651983723772811,0.004980113509162061,0.0012445867414993539,0.33593510730537518,0.67187021461075036,0.00067187021461075037,0.99999999999999989,-2.7755575615628914e-17,1.1102230246251565e-16,0.29999999999999999,0.25673036412120415,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.096558567491718303,0.10826472301977814,0.10826472301977814,0.10826472301977814,0.14999999999999999,1,1,0.33593510730537518,True,False,False,0,2.7755575615628914e-17,0.0011653269898585993,0.00046699261228817833
2025-04-21,-0.0063125139083233129,-0.0069783205541670843,0.00072671409762042861,0.33290332292188568,0.66580664584377136,0.00066580664584377138,1,-5.5511151231257827e-17,0,0.29116949855105811,0.21023416735354084,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10820830755171977,0.10822726739242206,0.10822726739242206,0.10822726739242206,0.14999999999999999,1,1,0.33290332292188568,True,False,False,0,5.5511151231257827e-17,0.0013114192278473886,0.00043750773493405568
2025-04-22,0.0057298496967609471,0.0052268606317325958,0.0013293469007486143,0.25149453251417547,0.50298906502835095,0.000502989065028351,0.99999999999999978,-8.3266726846886741e-17,2.2204460492503131e-16,0.25727242874565909,0.20355425848897254,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.11019587209023779,0.1071664812632462,0.1071664812632462,0.1071664812632462,0.14999999999999999,1,1,0.25149453251417547,True,False,False,3.1225022567582528e-17,6.9388939039072284e-18,0.0004979963551925311,0.00027949881733585952
2025-04-23,0.015350605000455538,0.015344907794890358,0.0011181541705913563,0.0028486027825904391,0.0056972055651808781,5.697205565180878e-06,0.98770074460892932,2.7755575615628914e-17,0.012299255391070685,0.25398536433071645,0.19823004826895552,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.10670020297949007,0.10757243260269272,0.10757243260269272,0.1060638552289191,0.14999999999999999,1,1,0.0059825652635366912,False,False,True,0.0028486027825904391,2.7755575615628914e-17,7.7718901468431549e-06,2.642870217320876e-06
2025-04-24,0.0013268769262635837,0.0013117583997911946,0.00058823479113880462,0.0075592632361945189,0.015118526472389038,1.5118526472389038e-05,0.96259234590682741,-2.0816681711721685e-17,0.037407654093172593,0.24965503146572937,0.18896818242535046,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.10898371258947967,0.1111397675748247,0.1111397675748247,0.1072071284855583,0.14999999999999999,1,1,0.016616226874547974,False,False,True,0.0075592632361945189,2.0816681711721685e-17,4.9376920252505129e-05,1.2134668997754076e-05
2025-04-25,0.015896024059926472,0.015614401453721182,0.0014396400384606993,0.1408113031026452,0.28162260620529039,0.00028162260620529043,1,-2.7755575615628914e-17,0,0.28603312694920685,0.25434447821495421,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10618573734673009,0.11973796619343813,0.11973796619343813,0.11973796619343813,0.14999999999999999,1,1,0.1408113031026452,True,False,False,0,2.7755575615628914e-17,0.0012113672225663387,0.00031208155166718949
2025-04-28,0.0012039046049962334,0.0011882573107028672,0.00028135302849346955,0.0078236471466831825,0.015647294293366365,1.5647294293366363e-05,0.96896888291164152,5.5511151231257827e-17,0.031031117088358484,0.27610034478165141,0.23832683923023001,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.12129099518831853,0.12348130601937972,0.12348130601937972,0.11933586066522398,0.14999999999999999,1,1,0.022319215028195782,False,False,True,0.0078236471466831825,5.5511151231257827e-17,3.3701161980548699e-05,9.1109159639653057e-06
2025-04-29,0.0098059667371754554,0.0098047642802139325,-0.0023671229481999991,0.0006012284807614815,0.001202456961522963,1.202456961522963e-06,0.96850298866784357,0,0.031497011332156433,0.27536822279340384,0.23811258525487128,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.11686978362171205,0.12055641513209657,0.12055641513209657,0.11672422246814811,0.14999999999999999,1,1,0.027452811385899209,False,False,True,0.0006012284807614815,0,2.1323380676842265e-06,5.7356585815857466e-07
2025-04-30,0.0097446369600489042,0.0092544267452976964,-0.00056097359496783594,0.24510510737560409,0.49021021475120818,0.00049021021475120817,1,5.5511151231257827e-17,0,0.29999999999999999,0.25535404489636115,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.11575849811497552,0.10295664556573728,0.10295664556573728,0.10295664556573728,0.14999999999999999,1,1,0.24510510737560409,True,False,False,0,5.5511151231257827e-17,0.0011956416574680196,0.000271542387115783
2025-05-01,0.002418347362513661,0.0018878404343458423,0.00016496837148174021,0.26525346408390932,0.53050692816781864,0.00053050692816781857,1,-2.7755575615628914e-17,0,0.29999999999999999,0.23079451412150279,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10136780195307149,0.11768144276064393,0.11768144276064393,0.11768144276064393,0.14999999999999999,1,1,0.26525346408390932,True,False,False,0,2.7755575615628914e-17,0.0011078839193393822,0.00034525632183365386
2025-05-02,-0.00032091208084020483,-0.00066089310353066144,0.00041944752047357021,0.1699905113452283,0.3399810226904566,0.00033998102269045661,1,2.7755575615628914e-17,0,0.29999999999999999,0.2556077583855817,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.11546035495624141,0.10539981084797616,0.10539981084797616,0.10539981084797616,0.14999999999999999,1,1,0.1699905113452283,True,False,False,0,2.7755575615628914e-17,0.0005849324327503653,0.00022149899645522287
2025-05-05,0.0020790833533122603,0.0020773279553026728,0.0022812841083552082,0.00087769900479382768,0.0017553980095876554,1.7553980095876554e-06,0.99472040482801183,-5.5511151231257827e-17,0.0052795951719881717,0.29999999999999999,0.25298059174172005,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.10377216791433566,0.10547336981203483,0.10547336981203483,0.1035767745893252,0.14999999999999999,1,1,0.01259045174658395,False,False,True,0.00087769900479382768,5.5511151231257827e-17,5.3652277829541878e-06,2.1163115086047796e-06
2025-05-06,-0.003486612858810335,-0.0038338997496073506,0.00090622879182459626,0.1736434453985079,0.3472868907970158,0.00034728689079701578,0.99999999999999989,0,1.1102230246251565e-16,0.29999999999999999,0.2302293024667757,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10340274090737658,0.11221591884620472,0.11221591884620472,0.11221591884620472,0.14999999999999999,1,1,0.1736434453985079,True,False,False,0,0,0.00045071918514778163,0.00015564750668888816
2025-05-07,-0.0026521406872253117,-0.0033900727112200534,-8.175169967979591e-05,0.36896601199737072,0.73793202399474145,0.00073793202399474148,0.99999999999999989,5.5511151231257827e-17,1.1102230246251565e-16,0.27536299542606768,0.21356591034527522,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.11272253882139255,0.11490371420628345,0.11490371420628345,0.11490371420628345,0.14999999999999999,1,1,0.36896601199737072,True,False,False,0,5.5511151231257827e-17,0.0030142543525675186,0.00072299791404026184
2025-05-08,-0.0039407434579947264,-0.0044167871572437034,0.0019858901518987802,0.23802184962448836,0.47604369924897671,0.0004760436992489767,1,0,0,0.29999999999999999,0.23631586669938853,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.1139879911023061,0.11282111222818526,0.11282111222818526,0.11282111222818526,0.14999999999999999,1,1,0.23802184962448836,True,False,False,0,0,0.00078000457943521351,0.00026987501864874817
2025-05-09,-0.0023587489348237201,-0.0028005641699987518,0.00062897837278695179,0.22090761758751581,0.44181523517503163,0.0004418152351750316,1,-2.7755575615628914e-17,0,0.29999999999999999,0.23815135167887289,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.11372008895310794,0.10691800321597465,0.10691800321597465,0.10691800321597465,0.14999999999999999,1,1,0.22090761758751581,True,False,False,0,2.7755575615628914e-17,0.0015407754580947417,0.00045989081405760384
2025-05-12,0.003592929006108192,0.0033289272413515925,0.00086916039047267113,0.13200088237829977,0.26400176475659953,0.00026400176475659955,1,0,0,0.29999999999999999,0.26000000000000001,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10773730709835773,0.10806182212506321,0.10806182212506321,0.10806182212506321,0.14999999999999999,1,1,0.13200088237829977,True,False,False,0,0,0.0003369014714786812,0.00014899045719751549
2025-05-13,-0.0068225579263859861,-0.006826137992468821,-0.0017475453862868158,0.0017900330414176574,0.0035800660828353148,3.5800660828353149e-06,0.99642979592930858,2.7755575615628914e-17,0.0035702040706914184,0.29868669538650444,0.25800930752465145,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.10797683668938189,0.10802962068884761,0.10802962068884761,0.10763859918972345,0.14999999999999999,1,1,0.0017900330414176713,False,False,True,0.0017900330414176574,2.7755575615628914e-17,7.1918798836926397e-06,2.1776556670318355e-06
2025-05-14,0.0054715077224195031,0.0049299524589545415,-0.00043107694783883749,0.27077763173248093,0.54155526346496186,0.00054155526346496186,1.0000000000000002,-7.6327832942979512e-17,-2.2204460492503131e-16,0.29999999999999999,0.23554791083212898,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.11022934736993376,0.088261425161119997,0.088261425161119997,0.088261425161119997,0.14999999999999999,1,1,0.27077763173248093,True,False,False,0,2.2204460492503131e-16,0.0011164731382066681,0.00045610333816946901
2025-05-15,-0.0046625861174721308,-0.0049110535846547208,0.00010244331438615435,0.1242337335912948,0.24846746718258961,0.00024846746718258964,1,-5.5511151231257827e-17,0,0.29999999999999999,0.24099681138840873,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.087353844885439,0.091118927328588631,0.091118927328588631,0.091118927328588631,0.14999999999999999,1,1,0.1242337335912948,True,False,False,4.8572257327350599e-17,2.7755575615628914e-17,0.0021464866307483598,0.00039929931600268424
2025-05-16,-0.0058621414145825614,-0.0058668258422474324,-0.00037947431346456006,0.0023422138324353352,0.0046844276648706704,4.6844276648706702e-06,0.99783556140464957,0,0.0021644385953504264,0.29942446847840415,0.24024734065479852,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.091383466968373045,0.091260567657303032,0.091260567657303032,0.091013194630336663,0.14999999999999999,1,1,0.0051101067092840825,False,False,True,0.0023422138324353352,0,1.224679471912933e-05,3.0627868281552529e-06
2025-05-19,0.0067947154761600955,0.0055977146664388973,0.0012020434334225059,0.59850040486059886,1.1970008097211977,0.0011970008097211978,1,-6.9388939039072284e-18,0,0.29224887954976192,0.22165064202910101,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.091396289387042556,0.079803117068874801,0.079803117068874801,0.079803117068874801,0.14999999999999999,1,1,0.59850040486059886,True,False,False,0,6.9388939039072284e-18,0.0015502342325080592,0.00073990283137875205
2025-05-20,0.006037794627966513,0.0056439018842505779,-0.00026952577409605755,0.19694637185796759,0.39389274371593519,0.00039389274371593521,1,-5.5511151231257827e-17,0,0.28737542804106564,0.20967316153078652,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.080557133604030051,0.078639522266034712,0.078639522266034712,0.078639522266034712,0.14999999999999999,1,1,0.19694637185796759,True,False,False,4.5102810375396984e-17,2.7755575615628914e-17,0.00049749904146009728,0.00021899172477307151
2025-05-21,0.0007157567698742477,0.00047429385812389831,0.00045117941797121847,0.12073145587517468,0.24146291175034937,0.00024146291175034939,1,0,0,0.29999999999999999,0.25513963280155005,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.079609955706787819,0.089104075808463162,0.089104075808463162,0.089104075808463162,0.14999999999999999,1,1,0.12073145587517468,True,False,False,0,0,0.0003351061698337586,0.0001694940423836446
2025-05-22,0.00052827161661455908,0.0005275563717860131,-0.00057351771071626899,0.00035762241427300667,0.00071524482854601334,7.1524482854601335e-07,0.99885975707171393,8.3266726846886741e-17,0.0011402429282860727,0.29910929629987221,0.25437701072922797,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.08809709883551399,0.088060247449452705,0.088060247449452705,0.088036795717880853,0.14999999999999999,1,1,0.0018834390982570837,False,False,True,0.00035762241427300667,8.3266726846886741e-17,2.6947757437795035e-06,7.5282090063816322e-07
2025-05-23,0.0094406020231664629,0.0091282807056400437,-0.0025066485006651948,0.15616065876320923,0.31232131752641845,0.00031232131752641841,0.99999999999999989,1.1796119636642288e-16,1.1102230246251565e-16,0.29796235353227496,0.23910220122791301,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.087118433396017658,0.09220550732265051,0.09220550732265051,0.09220550732265051,0.14999999999999999,1,1,0.15616065876320923,True,False,False,5.5511151231257827e-17,6.9388939039072284e-18,0.0018488579329998622,0.00034045008531830148
2025-05-26,0.0011592013334871898,0.000982582233874931,0.00072868654003364441,0.088309549806129373,0.17661909961225875,0.00017661909961225875,1,0,0,0.29999999999999999,0.25570163421959724,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.092642266824217057,0.097452836914445423,0.097452836914445423,0.097452836914445423,0.14999999999999999,1,1,0.088309549806129373,True,False,False,0,0,0.0002119591175889795,0.00012051823729920966
2025-05-27,0.0082598355665315995,0.0082524754236664548,0.0015758176367904326,0.0036800714325727346,0.0073601428651454692,7.3601428651454695e-06,0.99999999999999978,-5.5511151231257827e-17,2.2204460492503131e-16,0.29877252534811377,0.25549772675465687,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.096477842697968413,0.093258040990760335,0.093258040990760335,0.095780562325810031,0.14999999999999999,1,1,0.032148609749998225,False,False,True,0.0036800714325727346,5.5511151231257827e-17,1.4764219996562083e-05,6.8527962121653189e-06
2025-05-28,-0.011898944663551894,-0.012091755612978318,-0.0002273183424368331,0.096405474713212105,0.19281094942642421,0.00019281094942642422,1,0,0,0.29999999999999999,0.25575899597553337,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.092048223464880868,0.089015555851701941,0.089015555851701941,0.089015555851701941,0.14999999999999999,1,1,0.096405474713212105,True,False,False,0,0,0.00040746013927020621,0.00018055677037176357
2025-05-29,0.012974943252054737,0.012827668911197682,0.00049736599228250567,0.073637170428527812,0.14727434085705562,0.00014727434085705561,1,0,0,0.29999999999999999,0.26000000000000001,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.094036181501156682,0.093845768989293421,0.093845768989293421,0.093845768989293421,0.14999999999999999,1,1,0.073637170428527812,True,False,False,0,0,0.00055745934376578911,0.00018306385371962098
2025-05-30,-0.0076233754759168415,-0.007822348802997996,-0.00036536044183775129,0.09948666354057735,0.1989733270811547,0.00019897332708115469,1,0,0,0.29999999999999999,0.25872899642305569,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.095209222884420686,0.10581965656627683,0.10581965656627683,0.10581965656627683,0.14999999999999999,1,1,0.09948666354057735,True,False,False,0,0,0.00087688313456581526,0.00022219064107687034
2025-06-02,-0.00072859541836344877,-0.00074112848163722985,-0.00068587099657896322,0.0062665316368905599,0.01253306327378112,1.2533063273781121e-05,1,0,0,0.29786092981591095,0.2581766070243216,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.10607753466652031,0.10574520395473933,0.10574520395473933,0.10455318012687941,0.14999999999999999,1,1,0.012449544847933799,False,False,True,0.0062665316368905599,0,2.6205644417775175e-05,9.4374754651442083e-06
2025-06-03,0.0032819418511845786,0.0030995965924508601,0.00078870447248237862,0.091172629366859145,0.18234525873371829,0.0001823452587337183,1,0,0,0.29999999999999999,0.26000000000000001,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10410305243509466,0.095411702616149938,0.095411702616149938,0.095411702616149938,0.14999999999999999,1,1,0.091172629366859145,True,False,False,0,0,0.0005914834216539333,0.00016771434574421366
2025-06-04,-0.0027087686115868041,-0.0032816245675844659,-0.0013069317531441877,0.28642797799883091,0.57285595599766181,0.00057285595599766183,1,0,0,0.29999999999999999,0.2569013705516856,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.094982293933388973,0.089400871306117818,0.089400871306117818,0.089400871306117818,0.14999999999999999,1,1,0.28642797799883091,True,False,False,0,0,0.0033585565676034178,0.00075101312540357297
2025-06-05,0.0019677358083972931,0.0013241162982925597,-0.0015802895372175241,0.32180975505236675,0.64361951010473351,0.00064361951010473352,1,5.5511151231257827e-17,0,0.29999999999999999,0.2357647345001414,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.088876616122611385,0.097676631062649427,0.097676631062649427,0.097676631062649427,0.14999999999999999,1,1,0.32180975505236675,True,False,False,0,5.5511151231257827e-17,0.0022257894949186323,0.00069098290820459229
2025-06-06,0.0041968485208361246,0.0031714482367375596,0.00018978158352704131,0.5127001420492826,1.0254002840985652,0.0010254002840985653,0.99999999999999978,-5.5511151231257827e-17,2.2204460492503131e-16,0.28193909360545627,0.21141470038988747,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.097473012671388498,0.11414306633440739,0.11414306633440739,0.11414306633440739,0.14999999999999999,1,1,0.5127001420492826,True,False,False,0,5.5511151231257827e-17,0.0016645883573094644,0.0008501607353077501
2025-06-09,0.0015828613839543532,0.00074103418737159199,-0.0022926729262009262,0.42091359829138064,0.84182719658276128,0.00084182719658276121,1,0,0,0.29999999999999999,0.23558648691494172,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.11438993954079266,0.088018754611764463,0.088018754611764463,0.088018754611764463,0.14999999999999999,1,1,0.42091359829138064,True,False,False,0,0,0.0019092893571625812,0.00057145408798170915
2025-06-10,-0.0032592461985570193,-0.0033903136009693414,0.00039134472249583796,0.065533701206161005,0.13106740241232201,0.00013106740241232201,1,0,0,0.29999999999999999,0.26000000000000001,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.087212719777930228,0.091135340732062795,0.091135340732062795,0.091135340732062795,0.14999999999999999,1,1,0.065533701206161005,True,False,False,0,0,0.00086254914883237643,0.00021039096865687866
2025-06-11,0.00050049860463362143,-0.00052190615877559026,-0.00071238273189150303,0.51120238170460586,1.0224047634092117,0.0010224047634092117,1,0,0,0.26820487045987068,0.20796827216235381,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.092158151391605464,0.089268973290511644,0.089268973290511644,0.089268973290511644,0.14999999999999999,1,1,0.51120238170460586,True,False,False,0,0,0.0018652212817820649,0.00080589301052138098
2025-06-12,0.00099236287405075592,0.00072383715692444172,-0.001836623750914238,0.13426285856315712,0.26852571712631423,0.00026852571712631426,1,0,0,0.27076324892073766,0.20862745201988614,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.088471955647701328,0.090770370130122638,0.090770370130122638,0.090770370130122638,0.14999999999999999,1,1,0.13426285856315712,True,False,False,0,0,0.00045960115715887643,0.00014305258830727181
2025-06-13,-0.0044639890467057207,-0.0047210733601887244,-0.00010706901089346785,0.12854215674150193,0.25708431348300387,0.00025708431348300386,1,0,0,0.27431692292878179,0.21027482153603583,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.09010261225617909,0.089734332980542536,0.089734332980542536,0.089734332980542536,0.14999999999999999,1,1,0.12854215674150193,True,False,False,0,0,0.0013133822590152273,0.00036560782213096264
2025-06-16,0.00067992871806665507,0.00018100721414086515,-0.0013517231092122033,0.24946075196289494,0.49892150392578988,0.00049892150392578992,1,0,0,0.29999999999999999,0.25697712958225211,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.08960760846414631,0.10542339718482015,0.10542339718482015,0.10542339718482015,0.14999999999999999,1,1,0.24946075196289494,True,False,False,0,0,0.002321673154914041,0.0010289849599907418
2025-06-17,-0.004875658175477306,-0.0052218345031256955,-0.0020001836918240312,0.17308816382419484,0.34617632764838968,0.00034617632764838966,1,5.5511151231257827e-17,0,0.29999999999999999,0.23224188405729471,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10510827976635725,0.11786634490326575,0.11786634490326575,0.11786634490326575,0.14999999999999999,1,1,0.17308816382419484,True,False,False,0,5.5511151231257827e-17,0.0091023960397680383,0.0016825636870525823
2025-06-18,0.0040031734710092659,0.0032080706029319291,-0.002415025006209973,0.39755143403866833,0.79510286807733666,0.00079510286807733669,1,5.5511151231257827e-17,0,0.27837360972792008,0.25302506810601366,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.11811357776731067,0.10067548118280119,0.10067548118280119,0.10067548118280119,0.14999999999999999,1,1,0.39755143403866833,True,False,False,0,5.5511151231257827e-17,0.012489161033129271,0.0036262866221326798
2025-06-19,0.00024649426705573412,-0.00020658394591977305,-0.00076950765091312223,0.22653910648775361,0.45307821297550721,0.00045307821297550717,1,0,0,0.29999999999999999,0.2341839036298449,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.10024519785227552,0.0977719169531754,0.0977719169531754,0.0977719169531754,0.14999999999999999,1,1,0.22653910648775361,True,False,False,0,0,0.0027656575821285202,0.0008095528810031855
2025-06-20,-0.0084739594785017639,-0.0090811126952438197,-0.0023710194480272015,0.30357660837102751,0.60715321674205502,0.000607153216742055,1,-4.163336342344337e-17,0,0.29999999999999999,0.24075205889647563,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.097902966075918557,0.086779127997579905,0.086779127997579905,0.086779127997579905,0.14999999999999999,1,1,0.30357660837102751,True,False,False,4.163336342344337e-17,1.3877787807814457e-17,0.011536508814056042,0.0025714826347627583
2025-06-23,0.0052658924906617607,0.0052573461094955684,-0.0014749870079115992,0.0042731905830959149,0.0085463811661918299,8.5463811661918298e-06,0.99840101137641235,-3.4694469519536142e-17,0.0015989886235876494,0.29838439839208175,0.23952267017561499,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.088851114500831607,0.087598540573962005,0.087598540573962005,0.087945964791163678,0.14999999999999999,1,1,0.017310557592789062,False,False,True,0.0042731905830959149,3.4694469519536142e-17,5.5068766960236899e-05,1.6478669625854756e-05
2025-06-24,-0.009236552749852989,-0.0092417910579762411,-0.0012794487678698583,0.002619154061625887,0.0052383081232517739,5.238308123251774e-06,0.98198821840355888,3.4694469519536142e-17,0.018011781596441123,0.29369165326945795,0.2316630507881467,True,True,every-bars,1,dataset-start,dataset,mandate_constraint_override,constraint_repaired,True,60,0.086964129066119986,0.088016320011824425,0.088016320011824425,0.086597914255537256,0.14999999999999999,1,1,0.011712814259694348,False,False,True,0.002619154061625887,3.4694469519536142e-17,2.7472426379684178e-05,7.2095529437461332e-06
2025-06-25,-0.0018402000622355322,-0.0025792222712713031,-0.00078692510645208191,0.36951110451788532,0.73902220903577065,0.00073902220903577067,1,-5.5511151231257827e-17,0,0.29999999999999999,0.24304617274578227,True,True,every-bars,1,dataset-start,dataset,rebalance_threshold_met,within_ceiling,True,60,0.089102171211044787,0.089904924764305602,0.089904924764305602,0.089904924764305602,0.14999999999999999,1,1,0.36951110451788532,True,False,False,0,5.5511151231257827e-17,0.0020968563657057524,0.0010986391255282189
